"id","created_at","updated_at","terminal_id","grade_id","day","opening_stock","volume_in","volume_out","closing_stock","receipts","shipments","rack_liftings","transfers_in","transfers_out","exchange_in","exchange_out","regrade_in","regrade_out","gain_loss"
5547,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-05-12",392,0,0,392,0,0,0,0,0,0,0,0,0,0
5548,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-05-12",96962,0,171,96791,0,0,171,0,0,0,0,0,0,0
5549,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-05-12",-13642,0,17,-13659,0,0,17,0,0,0,0,0,0,0
5550,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-05-12",129450,0,0,129450,0,0,0,0,0,0,0,0,0,0
5551,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-05-12",-55,0,0,-55,0,0,0,0,0,0,0,0,0,0
5552,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-05-12",2005,0,0,2005,0,0,0,0,0,0,0,0,0,0
5553,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-05-12",1376,0,0,1376,0,0,0,0,0,0,0,0,0,0
5554,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-05-12",21691,3,1225,20469,0,0,1225,0,0,0,0,0,0,3
5555,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-05-12",56569,1621,10010,48180,1621,0,9980,0,0,0,0,0,0,-30
5556,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-05-12",22642,14994,3670,33966,14994,0,3638,0,0,0,0,0,0,-32
5557,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-05-12",49597,10,0,49607,0,0,0,0,0,0,0,0,0,10
5558,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-05-12",8040,9,490,7559,0,0,490,0,0,0,0,0,0,9
5561,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-05-12",38037,9667,6279,41425,9656,0,6279,0,0,0,0,0,0,11
5562,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-05-12",15522,4990,2385,18127,4978,0,2385,0,0,0,0,0,0,12
5563,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-05-12",402355,38580,59662,381273,38580,33047,26503,0,0,0,0,0,0,-112
5564,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-05-12",60365,8024,4866,63523,8024,0,4826,0,0,0,0,0,0,-40
5565,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-05-12",62565,0,1313,61252,0,0,1306,0,0,0,0,0,0,-7
5566,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-05-12",24130,25166,16676,32620,25163,0,16676,0,0,0,0,0,0,3
5567,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-05-12",8158,325,589,7894,316,0,589,0,0,0,0,0,0,9
5568,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-05-12",35681,16,1648,34049,0,0,1648,0,0,0,0,0,0,16
5569,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-05-12",-158,0,0,-158,0,0,0,0,0,0,0,0,0,0
5570,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-05-12",1500,0,301,1199,0,0,301,0,0,0,0,0,0,0
5571,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-05-12",1172,0,48,1124,0,0,48,0,0,0,0,0,0,0
5572,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-05-12",-202,0,14,-216,0,0,14,0,0,0,0,0,0,0
5573,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-05-12",-2941,0,467,-3408,0,0,467,0,0,0,0,0,0,0
5574,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-05-12",-5613,0,476,-6089,0,0,476,0,0,0,0,0,0,0
5575,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-05-12",10957,19940,4701,26196,19940,0,4701,0,0,0,0,0,0,0
5576,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-05-12",39102,19298,17934,40466,19269,0,17934,0,0,0,0,0,0,29
5577,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-05-12",58048,0,10836,47212,0,0,10825,0,0,0,0,0,0,-11
5578,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-05-12",11838,89184,65003,61644,89043,65003,0,0,0,0,0,0,0,141
5579,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-05-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-05-12",181573,118,37667,144024,0,37667,0,0,0,0,0,0,0,118
5581,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-05-12",-537,0,0,-537,0,0,0,0,0,0,0,0,0,0
5582,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-05-12",1649,0,0,1649,0,0,0,0,0,0,0,0,0,0
5583,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-05-12",1496,0,0,1496,0,0,0,0,0,0,0,0,0,0
5584,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-05-12",13855,9,571,13293,0,0,571,0,0,0,0,0,0,9
5585,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-05-12",115535,27027,33793,131402,26778,22633,11160,0,0,0,0,0,0,249
5586,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-05-12",105772,0,36347,69425,-32350,0,3701,0,0,0,0,0,0,-296
5587,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-05-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-05-13",392,0,0,392,0,0,0,0,0,0,0,0,0,0
5589,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-05-13",353,0,0,353,0,0,0,0,0,0,0,0,0,0
5590,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-05-13",96791,0,0,96791,0,0,0,0,0,0,0,0,0,0
5591,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-05-13",-13659,0,0,-13659,0,0,0,0,0,0,0,0,0,0
5592,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-05-13",129450,0,0,129450,0,0,0,0,0,0,0,0,0,0
5593,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-05-13",-55,0,24,-79,0,0,24,0,0,0,0,0,0,0
5594,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-05-13",2005,0,244,1761,0,0,244,0,0,0,0,0,0,0
5595,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-05-13",1376,0,72,1304,0,0,72,0,0,0,0,0,0,0
5596,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-05-13",20469,0,1830,18639,0,0,1828,0,0,0,0,0,0,-2
5597,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-05-13",48180,13,13698,34495,0,0,13698,0,0,0,0,0,0,13
5598,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-05-13",33966,25,3743,30248,0,0,3743,0,0,0,0,0,0,25
5599,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-05-13",49607,0,19,49588,0,0,0,0,0,0,0,0,0,-19
5600,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-05-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-05-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-05-13",41425,1909,6966,36368,1898,0,6966,0,0,0,0,0,0,11
5603,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-05-13",7559,27,598,6988,27,0,561,0,0,0,0,0,0,-37
5604,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-05-13",18127,0,3887,14240,0,0,3875,0,0,0,0,0,0,-12
5605,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-05-13",381273,228,22749,358752,0,0,22749,0,0,0,0,0,0,228
5606,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-05-13",61252,60,1507,59805,0,0,1507,0,0,0,0,0,0,60
5607,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-05-13",32620,25034,11981,45673,0,0,11981,0,0,0,0,0,0,25034
5608,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-05-13",63523,5011,4962,63572,4972,0,4962,0,0,0,0,0,0,39
5609,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-05-13",7894,0,783,7111,0,0,771,0,0,0,0,0,0,-12
5610,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-05-13",34049,4683,2439,36292,4683,0,2413,0,0,0,0,0,0,-26
5611,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-05-13",-158,0,0,-158,0,0,0,0,0,0,0,0,0,0
5612,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-05-13",1199,0,150,1049,0,0,150,0,0,0,0,0,0,0
5613,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-05-13",1124,0,36,1088,0,0,36,0,0,0,0,0,0,0
5614,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-05-13",-216,0,62,-278,0,0,62,0,0,0,0,0,0,0
5615,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-05-13",-3408,0,337,-3745,0,0,337,0,0,0,0,0,0,0
5616,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-05-13",-6089,0,1046,-7135,0,0,1046,0,0,0,0,0,0,0
5617,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-05-13",26196,5092,5107,26272,5050,0,5107,0,0,0,0,0,0,42
5618,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-05-13",40466,24973,17202,48386,24973,0,17191,0,0,0,0,0,0,-11
5619,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-05-13",47212,13045,10460,49797,13045,0,10460,0,0,0,0,0,0,0
5620,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-05-13",61644,43445,5842,99247,43408,5842,0,0,0,0,0,0,0,37
5621,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-05-13",144024,19169,43954,119239,19101,43954,0,0,0,0,0,0,0,68
5622,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-05-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-05-13",1496,0,693,803,0,0,693,0,0,0,0,0,0,0
5624,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-05-13",1649,0,213,1436,0,0,213,0,0,0,0,0,0,0
5625,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-05-13",-537,0,31,-568,0,0,31,0,0,0,0,0,0,0
5626,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-05-13",131402,0,28725,102677,0,0,13412,0,0,0,0,0,0,-15313
5627,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-05-13",13293,0,546,12746,0,0,536,0,0,0,0,0,0,-10
5628,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-05-13",69425,58254,5028,122651,0,0,5028,0,0,0,0,0,0,58254
5629,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-05-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-05-14",392,0,150,242,0,0,150,0,0,0,0,0,0,0
5631,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-05-14",353,0,24,329,0,0,24,0,0,0,0,0,0,0
5632,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-05-14",96791,0,0,96791,0,0,0,0,0,0,0,0,0,0
5633,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-05-14",-13659,0,0,-13659,0,0,0,0,0,0,0,0,0,0
5634,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-05-14",129450,0,0,129450,0,0,0,0,0,0,0,0,0,0
5635,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-05-14",-79,0,0,-79,0,0,0,0,0,0,0,0,0,0
5636,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-05-14",1761,0,108,1653,0,0,108,0,0,0,0,0,0,0
5637,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-05-14",1304,0,0,1304,0,0,0,0,0,0,0,0,0,0
5638,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-05-14",18639,16051,1301,33389,16010,0,1301,0,0,0,0,0,0,41
5639,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-05-14",34495,13631,11515,36611,13521,0,11515,0,0,0,0,0,0,110
5640,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-05-14",30248,0,2863,27385,0,0,2844,0,0,0,0,0,0,-19
5641,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-05-14",49588,8,0,49596,0,0,0,0,0,0,0,0,0,8
5642,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-05-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-05-14",6988,3973,298,10663,3973,0,295,0,0,0,0,0,0,-3
5644,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-05-14",36368,12866,7597,41637,12861,0,7597,0,0,0,0,0,0,5
5645,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-05-14",14240,0,238,11676,0,0,2556,0,0,0,0,0,0,-8
5646,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-05-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-05-14",59805,0,1400,58405,0,0,1364,0,0,0,0,0,0,-36
5648,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-05-14",358752,0,25887,332865,0,0,25825,0,0,0,0,0,0,-62
5649,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-05-14",45673,10307,9856,46124,10220,0,9856,0,0,0,0,0,0,87
5650,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-05-14",36292,7429,0,43721,7359,0,0,0,0,0,0,0,0,70
5651,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-05-14",63572,0,18,63554,0,0,0,0,0,0,0,0,0,-18
5652,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-05-14",7111,3,0,7114,0,0,0,0,0,0,0,0,0,3
5653,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-05-14",-158,0,0,-158,0,0,0,0,0,0,0,0,0,0
5654,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-05-14",1049,0,0,1049,0,0,0,0,0,0,0,0,0,0
5655,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-05-14",1088,0,0,1088,0,0,0,0,0,0,0,0,0,0
5656,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-05-14",-278,0,0,-278,0,0,0,0,0,0,0,0,0,0
5657,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-05-14",-3745,0,0,-3745,0,0,0,0,0,0,0,0,0,0
5658,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-05-14",-7135,0,0,-7135,0,0,0,0,0,0,0,0,0,0
5659,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-05-14",26272,4,5103,21173,0,0,5103,0,0,0,0,0,0,4
5660,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-05-14",48386,0,17074,31312,0,0,17029,0,0,0,0,0,0,-45
5661,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-05-14",119239,72046,15015,176270,71969,15015,0,0,0,0,0,0,0,77
5662,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-05-14",-568,0,14,-582,0,0,14,0,0,0,0,0,0,0
5663,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-05-14",99247,0,19201,80046,0,19158,0,0,0,0,0,0,0,-43
5664,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-05-14",49797,9237,10825,48209,9237,0,10825,0,0,0,0,0,0,0
5665,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-05-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5666,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-05-14",1436,0,323,1113,0,0,323,0,0,0,0,0,0,0
5667,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-05-14",102677,38259,35605,127358,38259,22027,13540,0,0,0,0,0,0,-38
5668,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-05-14",803,0,41,762,0,0,41,0,0,0,0,0,0,0
5669,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-05-14",12746,0,422,12324,0,0,422,0,0,0,0,0,0,0
5670,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-05-14",122651,68,31676,91043,-29498,0,2178,0,0,0,0,0,0,68
5671,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-05-15",329,0,0,329,0,0,0,0,0,0,0,0,0,0
5673,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-05-15",242,0,0,242,0,0,0,0,0,0,0,0,0,0
5674,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-05-15",96791,0,0,96791,0,0,0,0,0,0,0,0,0,0
5675,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-05-15",-13659,0,0,-13659,0,0,0,0,0,0,0,0,0,0
5676,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-05-15",129450,0,0,129450,0,0,0,0,0,0,0,0,0,0
5677,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-05-15",-79,0,36,-115,0,0,36,0,0,0,0,0,0,0
5678,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-05-15",1653,0,247,1406,0,0,247,0,0,0,0,0,0,0
5679,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-05-15",1304,0,107,1197,0,0,107,0,0,0,0,0,0,0
5680,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-05-15",33389,0,1103,32286,0,0,1101,0,0,0,0,0,0,-2
5681,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-05-15",36611,32315,10512,58414,32141,0,10512,0,0,0,0,0,0,174
5682,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-05-15",49596,2275,0,51871,2270,0,0,0,0,0,0,0,0,5
5683,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-05-15",27385,123,2867,24641,123,0,2867,0,0,0,0,0,0,0
5684,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,8,"2016-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,14,"2016-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,9,"2016-05-15",41637,0,5192,36445,0,0,5175,0,0,0,0,0,0,-17
5687,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,14,"2016-05-15",11676,9778,1357,20097,9758,0,1357,0,0,0,0,0,0,20
5688,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",28,8,"2016-05-15",10663,6,333,10336,0,0,333,0,0,0,0,0,0,6
5689,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,8,"2016-05-15",58405,0,1065,57340,0,0,1061,0,0,0,0,0,0,-4
5690,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,9,"2016-05-15",332865,14575,35151,312289,14568,14568,20583,0,0,0,0,0,0,7
5691,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",30,14,"2016-05-15",46124,14232,8583,51773,14232,0,8474,0,0,0,0,0,0,-109
5692,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,9,"2016-05-15",63554,2,0,63556,0,0,0,0,0,0,0,0,0,2
5693,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,8,"2016-05-15",7114,0,2,7112,0,0,0,0,0,0,0,0,0,-2
5694,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",32,14,"2016-05-15",43721,20,0,43741,0,0,0,0,0,0,0,0,0,20
5695,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,8,"2016-05-15",-158,0,0,-158,0,0,0,0,0,0,0,0,0,0
5696,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,14,"2016-05-15",1088,0,0,1088,0,0,0,0,0,0,0,0,0,0
5697,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",37,9,"2016-05-15",1049,0,0,1049,0,0,0,0,0,0,0,0,0,0
5698,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,8,"2016-05-15",-278,0,0,-278,0,0,0,0,0,0,0,0,0,0
5699,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,9,"2016-05-15",-3745,0,0,-3745,0,0,0,0,0,0,0,0,0,0
5700,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,8,"2016-05-15",21173,0,4487,16686,0,0,4486,0,0,0,0,0,0,-1
5701,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",38,14,"2016-05-15",-7135,0,0,-7135,0,0,0,0,0,0,0,0,0,0
5702,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,9,"2016-05-15",31312,0,16198,15114,0,0,16192,0,0,0,0,0,0,-6
5703,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,9,"2016-05-15",80046,35484,8401,107129,35484,8337,0,0,0,0,0,0,0,-64
5704,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,14,"2016-05-15",176270,22580,29573,169277,22454,29573,0,0,0,0,0,0,0,126
5705,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",40,14,"2016-05-15",48209,22210,9837,60582,22210,0,9837,0,0,0,0,0,0,0
5706,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",44,8,"2016-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,9,"2016-05-15",1113,0,0,1113,0,0,0,0,0,0,0,0,0,0
5708,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,8,"2016-05-15",-582,0,0,-582,0,0,0,0,0,0,0,0,0,0
5709,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",47,14,"2016-05-15",762,0,0,762,0,0,0,0,0,0,0,0,0,0
5710,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,9,"2016-05-15",127358,18906,22611,134056,18821,10403,12208,0,0,0,0,0,0,85
5711,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,8,"2016-05-15",12324,2,817,11509,0,0,817,0,0,0,0,0,0,2
5712,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",59,14,"2016-05-15",91043,0,1970,89073,0,0,1964,0,0,0,0,0,0,-6
5713,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,8,"2016-05-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0
5714,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,9,"2016-05-16",242,0,129,113,0,0,129,0,0,0,0,0,0,0
5715,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",8,14,"2016-05-16",329,0,0,329,0,0,0,0,0,0,0,0,0,0
5716,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,9,"2016-05-16",96791,0,165,96626,0,0,165,0,0,0,0,0,0,0
5717,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,14,"2016-05-16",129450,0,0,129450,0,0,0,0,0,0,0,0,0,0
5718,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",9,8,"2016-05-16",-13659,0,24,-13683,0,0,24,0,0,0,0,0,0,0
5719,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,8,"2016-05-16",-115,0,0,-115,0,0,0,0,0,0,0,0,0,0
5720,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,14,"2016-05-16",1197,0,0,1197,0,0,0,0,0,0,0,0,0,0
5721,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",20,9,"2016-05-16",1406,0,107,1299,0,0,107,0,0,0,0,0,0,0
5722,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,8,"2016-05-16",32286,0,1536,30750,0,0,1528,0,0,0,0,0,0,-8
5723,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,9,"2016-05-16",58414,22,11968,46468,0,0,11968,0,0,0,0,0,0,22
5724,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",21,14,"2016-05-16",24641,5717,4101,26257,5717,0,4101,0,0,0,0,0,0,0
5725,"2017-06-05 00:00:00+00","2017-06-05 00:00:00+00",23,9,"2016-05-16",51871,0,19,51852,0,0,0,0,0,0,0,0,0,-19
