id,name,city,contact_email,contact_fax,contact_name,contact_phone,contact_role,latitude,longitude,operational,rack_capacity,state,storage_capacity,street,operator_id,owner_id,terminaling_capacity,truck_bays,type,zip,pipeline_access,rail_access,truck_access,marine_access,irs_motor_fuel_terminal_id
559,Fort Lauderdale BPL,Fort Lauderdale,,,,,,26.097774,-80.128234,TRUE,,FL,,1501 SE 20th St.,1,1,,,terminal,33316,,,,,T-65-FL-2156
560,Fort Lauderdale MOT,Fort Lauderdale,,,,,,26.0907,-80.1613,TRUE,,FL,, ,10,10,,,terminal,33315,,,,,0
561,Fort Lauderdale - Eisenhower,Fort Lauderdale,,,,,,26.097827,-80.126348,TRUE,,FL,,1601 SE 20th St,3,3,,,terminal,33316,,,,,T-65-FL-2160
562,Fort Lauderdale - Spangler,Fort Lauderdale,,,,,,26.093111,-80.132273,TRUE,,FL,,909 SE 24th St.,3,3,,,terminal,33316,,,,,T-65-FL-2163
563,Fort Madison,Fort Madison,,,,,,40.6108,-91.3979,TRUE,,IA,, ,50,50,,,terminal,52627,,,,,0
564,Fort Smith,Fort Smith,,(501) 646-1649,Terry Gill,(501) 646-1721,Operator,35.308359,-94.395187,TRUE,,AR,,8101 Highway 71 South ,2,477,,,terminal,72908,,,,,T-71-AR-2453
565,Fort Worth CVX,Fort Worth,,,,,,32.789391,-97.327143,TRUE,,TX,,2525 Brennan Street,12,12,,,terminal,76106,,,,,T-75-TX-2666
566,Fort Worth USO,Fort Worth,,,,,,32.820383,-97.349543,TRUE,,TX,,301 Terminal Road,19,19,,,terminal,76106,,,,,T-75-TX-2667
567,Fort Worth MOT,Fort Worth,,,,,,32.801873,-97.308089,TRUE,,TX,,3200 N. Sylvania,10,10,,,terminal,76111,,,,,T-75-TX-2669
568,Fort Worth Ethanol Terminal,Fort Worth,,,,,,32.830599,-97.3246,TRUE,,TX,, ,395,395,,,terminal,76106,,,,,0
569,Fort Worth/Euless,Euless,,,,817-685-3445,,32.81658,-97.099671,TRUE,,TX,,12550 Trinity Blvd,14,14,,,terminal,76040,,,,,T-75-TX-2664
570,Fort Yukon,Fort Yukon,,,,,,66.564719,-145.27389,TRUE,,AK,,William Loola St.,32,32,,,terminal,99740,,,,,T-91-AK-4540
571,Fort Yukon,Fort Yukon,,,,,,66.5633,-145.2666,TRUE,,AK,, ,34,34,,,terminal,99740,,,,,0
572,Fountain,Fountain,,,,,,38.669365,-104.704117,TRUE,,CO,,1004 South Sante Fe,2,2,,,terminal,80817,,,,,T-84-CO-4106
573,Fourchon,Golden Meadow,,,,,,29.1151,-90.2071,TRUE,,LA,, ,13,13,,,terminal,70357,,,,,0
574,Fourchon 15,Golden Meadow,,,,,,29.1157,-90.1978,TRUE,,LA,, ,13,13,,,terminal,70357,,,,,0
575,Fourchon 16,Golden Meadow,,,,,,29.3759,-90.2598,TRUE,,LA,, ,13,13,,,terminal,70357,,,,,0
576,Fourchon Magnolia,Golden Meadow,,,,,,29.2478,-90.2075,TRUE,,LA,, ,13,13,,,terminal,70357,,,,,0
577,Fredericksburg,Fredericksburg,,,,,,38.283423,-77.454402,TRUE,,VA,,3300 Beaulah Salisbury,120,120,,,terminal,22408,,,,,T-54-VA-1695
578,Freeport,Freeport,,,,,,30.492551,-86.138082,TRUE,,FL,,424 Madison St,45,45,,,terminal,32439,,,,,T-59-FL-2115
579,Freeport,Freeport,,,,,,28.970022,-95.286347,TRUE,,TX,,1122 Marlin Lane,55,55,,,terminal,77541,,,,,T-76-TX-2840
580,Freshwater City Dock,Kaplan,,,,,,29.6554,-92.3709,TRUE,,LA,, ,13,13,,,terminal,70548,,,,,0
581,Fresno,Fresno,,,,5592374612,,36.6751,-119.747985,TRUE,,CA,940210,4149 South Maple Avenue,4,134,,7,terminal,93725,in,,,,T-77-CA-4651
582,Frost,Mertens,,,,9036823216,,32.063388,-96.86592,TRUE,,TX,,21115 West State Highway 22,2,2,,,terminal,76666,,,,,0
583,Fruita,Fruita,,,,,,39.155042,-108.731329,TRUE,,CO,,1493 Hwy 6 & 50,98,98,,,terminal,81521,,,,,T-84-CO-4107
584,Fruita,Fruita,,,,,,39.149614,-108.685164,TRUE,,CO,,1629 21 Road,98,98,,,terminal,81521,,,,,T-84-CO-4112
585,Fruita,Fruita,,,,,,39.1455,-108.7128,TRUE,,CO,, ,191,191,,,terminal,81521,,,,,0
586,Fruita Plant,Fruita,,,,,,39.159,-108.7185,TRUE,,CO,, ,127,127,,,terminal,81521,,,,,0
587,Ft Lauderdale,Ft Lauderdale,,,,,,26.086401,-80.126287,TRUE,,FL,,8100 Eisenhower Blvd,328,328,,,terminal,33316,,,,,T-65-FL-2167
588,Ft Mitchell,Ft Mitchell,,,,,,39.027016,-84.559937,TRUE,,KY,,2462 Spence Dr.,15,15,,,terminal,41017,,,,,T-61-KY-3277
589,Ft. Lauderdale,Ft. Lauderdale,,,,,,26.08944,-80.127275,TRUE,,FL,,1500 SE 26 St,10,10,,,terminal,33316,,,,,T-65-FL-2154
590,Ft. Lauderdale,Ft. Lauderdale,,,,,,26.124057,-80.192725,TRUE,,FL,,3451 SW 2nd Ave.,15,15,,,terminal,33315,,,,,T-65-FL-2158
591,Fullerton,Whitehall,,,,,,40.6444,-75.4824,TRUE,,PA,, ,49,49,,,terminal,18052,,,,,0
592,Fullerton,Whitehall,,,,,,40.6448,-75.4818,TRUE,,PA,, ,5,5,,,terminal,18052,,,,,0
593,Galena,Galena,,,,,,64.7333,-156.9371,TRUE,,AK,, ,34,34,,,terminal,99741,,,,,0
594,Galena Park,Galena Park,,7134507485,Gary Delafosse,7134551231,Terminal Manager,29.731247,-95.231589,TRUE,,TX,7452619,906 Clinton Drive,4,4,,,terminal,77547,both,,,both,T-76-TX-2788
595,Galena Park,Houston,,,,,,29.742756,-95.210162,TRUE,,TX,,12523 American Petroleum Rd,12,12,,,terminal,77015,,,,,T-76-TX-2789
596,Galena Park,Houston,,,,,,29.741,-95.2123,TRUE,,TX,, ,56,56,,,terminal,77015,,,,,0
597,Galena Park West Chemical,Galena Park,,,,,,29.725406,-95.235559,TRUE,,TX,,1500 Clinton Drive,4,4,,,terminal,77547,,,,,T-76-TX-2819
598,Gallup,Gallup,,,,,,35.517929,-108.795615,TRUE,,NM,,I-40 Exit 39,48,48,,,terminal,87301,,,,,T-85-NM-4258
599,Galveston,Galveston,,,,,,29.195607,-94.981554,TRUE,,TX,,1300 Coastwide Drive,55,55,,,terminal,77554,,,,,T-76-TX-2839
600,Galveston,Galveston,,,,,,29.318,-94.8151,TRUE,,TX,, ,310,310,,,terminal,77554,,,,,0
601,Galveston - Pelican Island Terminal,Friendswood,,,,,,29.3248,-94.7872,TRUE,,TX,, ,13,13,,,terminal,77549,,,,,0
602,Galveston Dock,Friendswood,,,,,,29.3248,-94.7872,TRUE,,TX,, ,13,13,,,terminal,77549,,,,,0
603,Garden City Plant,Savannah,,,,,,32.1052,-81.1338,TRUE,,GA,, ,11,11,,,terminal,31408,,,,,0
604,Garyville,Garyville,,,,,,30.07095,-90.490101,TRUE,,LA,,Highway 61,3,3,,,terminal,70051,,,,,T-72-LA-2363
605,Garyville,Garyville,,,,,,30.073305,-90.603869,TRUE,,LA,,155 Sugarcane Road,3,3,,,terminal,70051,,,,,T-72-LA-2418
606,Garyville - Asphalt,Garyville,,,,,,30.0558,-90.6192,TRUE,,LA,, ,3,3,,,terminal,70051,,,,,0
607,Gateway,East Haven,,,,,,41.294128,-72.904089,TRUE,,CT,,400 Waterfront St.,448,448,,,terminal,6512,,,,,T-06-CT-1264
608,Geismer,Geismer,,,,,,30.216574,-91.004699,TRUE,,LA,,36187 Hwy 30,338,338,,,terminal,70734,,,,,T-72-LA-2402
609,Geneva,Geneva,larry.loseke@nustarenergy.com,(402) 759-3023,Larry Loseke,(402) 759-3162,Terminal Contact,40.5503,-97.5952,TRUE,,NE,649000, 1479 North 13th Street ,6,476,,2,terminal,68361,in,none,both,none,T-47-NE-3601
610,Gillette,Gillette,,,,,,44.027909,-105.465164,TRUE,,WY,,9397 Highway 59 South,151,151,,,terminal,82718,,,,,T-84-WY-4057
611,Glendale,Glendale,,,,,,33.5526,-112.2119,TRUE,,AZ,, ,83,83,,,terminal,85303,,,,,0
612,Glendive,Glendive,,,,,,47.180623,-104.774873,TRUE,,MT,,P O Box 240,51,51,,,terminal,59330,,,,,T-81-MT-4006
613,Glenmont,Glenmont,,,,,,42.595704,-73.787766,TRUE,,NY,,Route 144 552 River Road,63,63,,,terminal,12077,,,,,T-14-NY-1405
614,Glenmont,Glenmont,,,,,,42.587206,-73.767489,TRUE,,NY,,495 River Road,9,9,,,terminal,12077,,,,,T-14-NY-1402
615,Glenpool EXP,Jenks,,,,,,35.9777,-96.0067,TRUE,,OK,, 1312 West 126th ,456,456,,,terminal,74037,,,,,0
616,Glenpool North,Jenks,,,Terry Redleaf,(918) 299-2911,Operator,36.013,-95.9942,TRUE,19000,OK,366000,10600 South Elwood ,7,475,,2,terminal,74037,both,,both,,T-73-OK-2608
617,Glenpool South,Glenpool,,,Thomas Petty,,Pipeline Operator,35.9752,-96.0039,TRUE,,OK,261000, 917 West 131st Street South,7,475,,0,terminal,74033,,,,,0
618,Glenwood Landing,Glenwood Landing,,,,,,40.82367,-73.645699,TRUE,,NY,,Shore & Glenwood Rd,20,20,,,terminal,11547,,,,,T-11-NY-1309
619,Gloucester City Nj,Gloucester City,,,,,,39.8955,-75.128,TRUE,,NJ,, ,29,29,,,terminal,8030,,,,,0
620,Golden Meadow,Golden Meadow,,,,,,29.569111,-90.400213,TRUE,,LA,,300 Adam Ted Gisclair Rd,43,43,,,terminal,70357,,,,,T-72-LA-2407
621,Grafton,Grafton,,,,,,41.304849,-82.020676,TRUE,,OH,,12545 S Avon Belden Rd,1,1,,,terminal,44044,,,,,T-34-OH-3145
622,Grand Forks,Grand Forks,,7017757606,,7017756256,,47.933196,-97.084752,TRUE,,ND,,3930 Gateway Drive,2,2,,,terminal,58203,,,,,T-45-ND-3500
623,Grand Island,Tonawanda,,,,,,42.991194,-78.925392,TRUE,,NY,,700 Grand Island Blvd.,419,419,,,terminal,14150,,,,,T-16-NY-1459
624,Grand Island,Cairo,,,,,,40.9759,-98.3231,TRUE,,NE,, ,29,29,,,terminal,68824,,,,,0
625,Grand Jct Plant,Grand Junction,,,,,,39.0602,-108.5683,TRUE,,CO,, ,29,29,,,terminal,81501,,,,,0
626,Grand Street,Brooklyn,,,,,,40.713896,-73.932403,TRUE,,NY,,1100 Grand Street,100,100,,,terminal,11211,,,,,T-11-NY-1325
627,Granger,Granger,,,,,,41.753387,-86.116053,TRUE,,IN,,12694 Adams Rd,1,1,,,terminal,46530,,,,,T-35-IN-3203
628,Granite City,Granite City,,,,,,38.7156,-90.1667,TRUE,,IL,, ,27,27,,,terminal,62040,,,,,0
629,Granville,Milwaukee,,,,,,43.182603,-88.044206,TRUE,,WI,,9101 North 107th Street,79,79,,,terminal,53224,,,,,T-39-WI-3062
630,Great Bend,Great Bend,jeff.binstock@magellanlp.com,(620) 792-3757,Jeff Binstock,(620) 792-4707,Terminal Contact,38.3689,-98.692,TRUE,,KS,600000,48 NE Highway 156,2,477,,,terminal,67530,in,,out,,T-48-KS-3655
631,Great Falls,Great Falls,,,,,,47.521321,-111.221099,TRUE,,MT,198000,1401 52nd N,7,475,,2,terminal,59405,,,,,T-81-MT-4002
632,Great Falls,Great Falls,,,,,,47.493898,-111.274518,TRUE,,MT,,1900 10th Street,261,261,,,terminal,59405,,,,,T-81-MT-4011
633,Greater Cincinnati,Covington,,,,8593310900,,39.073605,-84.5873,TRUE,,KY,189000,700 River Road,8,8,,4,terminal,41017,,,,,T-61-KY-3264
634,Green Bay,Green Bay,,,,,,44.528872,-88.012891,TRUE,,WI,,1124 North Broadway,19,19,,,terminal,54303,,,,,T-39-WI-3061
635,Green Bay,Green Bay,,,,,,44.531589,-87.995218,TRUE,,WI,,2206 N Quincy St,19,19,,,terminal,54302,,,,,T-39-WI-3070
636,Green Bay,Green Bay,,,,,,44.543203,-88.0221,TRUE,,WI,,1031 Hurlbut Street,3,3,,,terminal,54303,,,,,T-39-WI-3075
637,Green Bay,Green Bay,,,,,,44.532422,-88.012482,TRUE,,WI,,410 Prairie Ave,19,19,,,terminal,54303,,,,,T-39-WI-3077
638,Green Bay,Green Bay,,,,,,44.541707,-88.024036,TRUE,,WI,,1075 Hurlbut Ct,19,19,,,terminal,54303,,,,,T-39-WI-3089
639,Green Bay,Green Bay,,,,,,44.53101,-87.996066,TRUE,,WI,,2119 North Quincy Street,41,41,,,terminal,54302,,,,,T-72-WI-0003
640,Green Bay,Green Bay,,,,,,44.537145,-88.015963,TRUE,,WI,,1391 Bylsby Avenue,9,9,,,terminal,54303,in,,,,T-39-WI-3066
641,Green Bay Asphalt,Green Bay,,,,920-436-7720,,44.537004,-88.009676,TRUE,,WI,,1496 Bylsby Avenue,14,14,,,terminal,54309,,,,,0
642,Green Springs,Green Springs,,,,,,41.2481,-83.1128,TRUE,,OH,, ,50,50,,,terminal,44836,,,,,0
643,Greensboro,Greensboro,,,,,,36.079721,-79.924954,TRUE,,NC,,6900 West Market St,63,63,,,terminal,27409,,,,,T-56-NC-2019
644,Greensboro MOT,Greensboro,,,,,,36.074838,-79.917951,TRUE,,NC,,101 S. Chimney Rock Rd.,10,10,,,terminal,27409,,,,,T-56-NC-2021
645,Greensboro TMP,Greensboro,,,,3362992611,,36.076681,-79.921894,TRUE,,NC,479000,6801 West Market Street,8,8,,4,terminal,27409,,,,,T-56-NC-2022
646,Greensboro,Greensboro,,,,,,36.118065,-79.806961,TRUE,,NC,,6427 Bryan Blvd.,322,322,,,terminal,27408,,,,,T-56-NC-2038
647,Greensboro,Greensboro,,,,,,36.0786,-79.9252,TRUE,,NC,, ,27,27,,,terminal,27409,,,,,0
648,Greensboro KMI 1,Greensboro,,,,,,36.078074,-79.928149,TRUE,,NC,876000,6907 West Market Street,4,469,,,terminal,27409,in,,,,T-56-NC-2014
649,Greensboro MPL 1,Greensboro,,3366320279,,3362994167,,36.072788,-79.919094,TRUE,,NC,,115 Chimney Rock Road,2,2,,,terminal,27409,,,,,T-56-NC-2020
650,Greensboro MPL 2,Greensboro,,3362940690,,3362993621,,36.081093,-79.932798,TRUE,,NC,,7109 West Market Street,2,2,,,terminal,27409,,,,,T-56-NC-2011
651,Greensboro KMI 2,Greensboro,,,,,,36.075796,-79.934601,TRUE,,NC,490000,6376 Burnt Poplar Rd,4,469,,,terminal,27409,in,,,,T-56-NC-2015
652,Greensburg,Greensburg,,,,,,40.315028,-79.535741,TRUE,,PA,,Rural Delivery 6,1,1,,,terminal,15601,,,,,T-25-PA-1769
653,Greensburg,Greensburg,,,,,,40.289,-79.579,TRUE,,PA,, ,23,23,,,terminal,15601,,,,,0
654,Greenville,Greenville,,,,,,33.423788,-91.048883,TRUE,,MS,,942 N. Broadway,157,157,,,terminal,38701,,,,,T-59-MS-0001
655,Greenville,Greenville,,,,,,33.314539,-91.02297,TRUE,,MS,,2181 Harbor Front,115,115,,,terminal,38701,,,,,T-72-MS-2421
656,Greenville,Greenville,,,,,,33.434399,-91.0452,TRUE,,MS,, ,56,56,,,terminal,38701,,,,,0
657,Greenville North,Greenville,,,,6623322692,,33.404043,-91.068837,TRUE,,MS,350000,208 Short Clay Street,8,8,,7,terminal,38701,,,,,T-64-MS-2408
658,Greenville South,Greenville,,,,6623322692,,33.402555,-91.0682,TRUE,,MS,350000,310 Walthall Street,8,8,,7,terminal,38701,,,,,T-64-MS-2406
659,Greenwood,Waverly,,,,,,40.9446,-96.4669,TRUE,,NE,, ,24,24,,,terminal,68462,,,,,0
660,Gretna,Gretna,,,,,,29.922611,-90.059527,TRUE,,LA,,87 1st Street,285,285,,,terminal,70053,,,,,T-72-LA-2395
661,Gretna,Gretna,,,,,,29.9134,-90.0681,TRUE,,LA,, ,35,35,,,terminal,70053,,,,,0
662,Gretna,Gretna,,,,,,29.9224,-90.0592,TRUE,,LA,, ,93,93,,,terminal,70053,,,,,0
663,Griffin,Griffin,,,,7702272033,,33.280032,-84.264296,TRUE,,GA,102000,643B East McIntosh Road,8,8,,2,terminal,30223,,,,,T-58-GA-2537
664,Griffith,Griffith,,,,,,41.507843,-87.447268,TRUE,,IN,,1800 Avenue H,234,234,,,terminal,46319,,,,,T-35-IN-3250
665,Groton,Groton,,,,,,41.335988,-72.076719,TRUE,,CT,,443 Eastern Point Road,1,1,,,terminal,6340,,,,,T-06-CT-1255
666,Groton,Groton,,,,,,41.3366,-72.0777,TRUE,,CT,, ,64,64,,,terminal,6340,,,,,0
667,Guaynabo,Guaynabo,,,,,,18.3594,-66.1114,TRUE,,PR,, ,103,103,,,terminal,969,,,,,0
668,Gueydan,Gueydan,,,,,,30.037188,-92.637779,TRUE,,LA,,2254 S Talens Landing Rd,43,43,,,terminal,70542,,,,,T-72-LA-2403
669,Hackberry,Hackberry,,,,,,29.9958,-93.3419,TRUE,,LA,, ,56,56,,,terminal,70645,,,,,0
670,Haines,Haines,,,,,,59.312688,-135.681153,TRUE,,AK,,Mile 0 Haines,36,36,,,terminal,99827,,,,,T-91-AK-4513
671,Haines,Haines,,,,,,59.235004,-135.445321,TRUE,,AK,,900 Main St.,36,36,,,terminal,99827,,,,,T-91-AK-4525
672,Haines,Haines,,,,,,59.221782,-135.40525,TRUE,,AK,,#10 Beach Rd.,31,31,,,terminal,99827,,,,,T-91-AK-4574
673,Halstead Plant,Halstead,,,,,,38.0041,-97.5215,TRUE,,KS,, ,11,11,,,terminal,67056,,,,,0
674,Hammond VLO,Hammond,,,,,,41.639125,-87.506058,TRUE,,IN,,1020 141st St,66,66,,,terminal,46327,,,,,T-35-IN-3202
675,Hammond MRO,Hammond,,,,,,41.637389,-87.500274,TRUE,,IN,,4206 Columbia Avenue,3,3,,,terminal,46327,,,,,T-35-IN-3218
676,Hammond XOM,Hammond,,,,,,41.639623,-87.491987,TRUE,,IN,,1527 141th Street,16,16,,,terminal,46327,,,,,T-35-IN-3224
677,Hammond,East Chicago,,,,,,41.612645,-87.490301,TRUE,,IN,,3900 White Oak Avenue,41,41,,,terminal,46312,,,,,T-35-IN-3248
678,Hammond BPL,Hessville,,,Kathy Boslet,(219) 397-6666,,41.6101,-87.4711,TRUE,,IN,1322000,2400 Michigan St.,1,1,,,terminal,46323,in,,both,,T-35-IN-3228
679,Hampden,Hampden,,,,,,44.778238,-68.784697,TRUE,,ME,,809 Main Road No,411,411,,,terminal,4444,,,,,T-01-ME-1002
680,Harbor Island,Seattle,,,,2066824706,,47.579142,-122.35187,TRUE,,WA,825000,2720 13th Avenue SW,4,472,,,terminal,98134,in,none,both,both,T-91-WA-4406
681,Harbor Island,Bridgeport,,,,,,41.1672,-73.1656,TRUE,,CT,, ,215,215,,,terminal,6607,,,,,0
682,Harbor Island,Port Aransas,,,,,,27.751,-97.1364,TRUE,,TX,, ,13,13,,,terminal,78373,,,,,0
683,Harford Mills,Richford,,,,,,42.4221,-76.202,TRUE,,NY,, ,23,23,,,terminal,13835,,,,,0
684,Harlingen,Harlingen,dennis.mcmurray@nustarenergy.com,9564252462,Dennis McMurray,9564284923,Terminal Contact,26.205265,-97.599013,TRUE,,TX,281000,26306 Farm to Market 106,6,6,,4,terminal,78550,in,none,out,in,T-74-TX-2729
685,Harrisburg,Harrisburg,,,,,,40.25525,-76.801011,TRUE,,PA,,5140 Paxton Street,28,28,,,terminal,17111,,,,,T-23-PA-1713
686,Harristown,Niantic,,,,,,39.8408,-89.104,TRUE,,IL,,600 E. Lincoln Memorial Pky,1,1,,,terminal,62551,,,,,T-37-IL-3369
687,Hartford KMI,Hartford,,,David Perczynski,6182540695,Terminal Manager,38.841462,-90.085038,TRUE,,IL,2064000,1000 BP Lane,4,470,,,terminal,62048,both,,,,T-37-IL-3351
688,Hartford P66,East Alton,,,,(618) 251-2780,,38.812,-90.094,TRUE,25000,IL,1075000,2150 Delmar,7,475,,3,terminal,62024,,,both,both,T-37-IL-3353
689,Hartford,Roxana,,,,,,38.842173,-90.086606,TRUE,,IL,,900 North Delmar,465,465,,,terminal,62084,,,,,T-37-IL-3354
690,Hartford,East Alton,,,,,,38.819585,-90.094283,TRUE,,IL,,1402 S Delmare,70,70,,,terminal,62024,,,,,T-43-IL-3729
691,Hartford,Hartford,,,,,,38.8411,-90.0957,TRUE,,IL,, ,73,73,,,terminal,62048,,,,,0
692,Hartford MRO,Hartford,,,,,,38.8335,-90.0901,TRUE,,IL,, ,3,3,,,terminal,62048,,,,,0
693,Hartford BPL,Hartford,,,,(618) 255-1100,,38.8335,-90.0901,TRUE,,IL,585000,220 E Hawthorne Street,1,1,,,terminal,62048,both,,both,,T-37-IL-3356
694,Harvey,Harvey,,,,,,29.914679,-90.069984,TRUE,,LA,,1145 4th ST,118,118,,,terminal,70058,,,,,T-72-LA-2401
695,Harvey (New Orleans),Harvey,,5043481893,Mike Mahoney,5043404911,Terminal Manager,29.9108,-90.0861,TRUE,,LA,3099734,3450 River Road,4,4,,,terminal,70058,,,,both,0
696,Hatboro,Hatboro,,,,,,40.161446,-75.114665,TRUE,,PA,,3290 Sunset Lane,5,5,,,terminal,19040,,,,,T-23-PA-1751
697,Hattiesburg,Petal,,,,,,31.3725,-89.2681,TRUE,,MS,, ,128,128,,,terminal,39465,,,,,0
698,Hattiesburg,Petal,,,,,,31.3642,-89.2678,TRUE,,MS,, ,56,56,,,terminal,39465,,,,,0
699,Hayti,Hayti,,,,,,36.23368,-89.74953,TRUE,,MO,,2353 N State Hwy D,433,433,,,terminal,63851,,,,,T-43-MO-3729
700,Hearne,Hearne,,,,,,30.878652,-96.593229,TRUE,,TX,,Highway 6 South,5,5,,,terminal,77859,,,,,T-74-TX-2658
701,Hearne,Hearne,,,,,,30.878652,-96.593229,TRUE,,TX,,Highway 6 South,10,10,,,terminal,77859,,,,,T-74-TX-2702
702,Heath,Heath,,,,,,40.023743,-82.46927,TRUE,,OH,,840 Heath Road,3,3,,,terminal,43056,,,,,T-31-OH-3102
703,Heavener,Heavener,,,,,,34.889408,-94.60364,TRUE,,OK,,403 West First Street,297,297,,,terminal,74937,,,,,T-73-OK-2628
704,Hebert SUN,Beaumont,,,,,,29.983,-94.06,TRUE,,TX,, ,5,5,,,terminal,77705,,,,,0
705,Helena P66,Helena,,,,,,46.591685,-111.980598,TRUE,,MT,178000,3180 Highway 12 East,7,475,,1,terminal,59601,,,,,T-81-MT-4003
706,Helena XOM,Helena,,,,,,46.591826,-111.982125,TRUE,,MT,,3120 Highway 12 East,16,16,,,terminal,59601,,,,,T-81-MT-4009
707,Henderson,Henderson,,,,,,37.813049,-87.663409,TRUE,,KY,,2321 Old Geneva Road,67,67,,,terminal,42420,,,,,T-61-KY-3265
708,Henderson TMP,Henderson,,,,2708306187,,37.876372,-87.573067,TRUE,,KY,169000,2633 Sunset Lane,8,8,,5,terminal,42420,,,,,T-61-KY-3279
709,Henderson,Henderson,,,,,,37.8129,-87.6633,TRUE,,KY,, ,107,107,,,terminal,42420,,,,,0
710,Hermiston,Hermiston,,,,,,45.84041,-119.28946,TRUE,,OR,,"Route 1, Simplot Rd.",25,25,,,terminal,97838,,,,,T-91-OR-4465
711,Hess Tioga Gas Plant,Tioga,,,,,,48.3947,-102.9164,TRUE,,ND,, ,150,150,,,terminal,58852,,,,,0
712,Heyworth,Heyworth,,3094732515,,3094733031,,40.298045,-88.942462,TRUE,,IL,,16490 East 100 North Road,2,2,,,terminal,61745,,,,,T-37-IL-3371
713,High Rock,Denton,,,,,,35.6134,-80.1778,TRUE,,NC,, ,81,81,,,terminal,27239,,,,,0
714,Highspire,Middletown,,,,,,40.2201,-76.7915,TRUE,,PA,, ,37,37,,,terminal,17057,,,,,0
715,Hilo,Hilo,,,,,,19.726465,-155.056118,TRUE,,HI,,666 Kalanianaole Avenue,12,12,,,terminal,96720,,,,,T-99-HI-4552
716,Hilo,Hilo,,,,,,19.726615,-155.056502,TRUE,,HI,,661 Kalanianaole Ave.,57,57,,,terminal,96720,,,,,T-99-HI-4558
717,Hilo ANDV 1,Hilo,,,,,,19.726981,-155.05565,TRUE,,HI,,607 Kalanianaole Ave.,74,74,,,terminal,96720,,,,,T-99-HI-4559
718,Hilo ANDV 2,Hilo,,,,,,19.728341,-155.052736,TRUE,,HI,,701 Kalanianaole Street,74,74,,,terminal,96720,,,,,T-99-HI-4561
719,Hilo,Kahului,,,,,,20.893669,-156.462041,TRUE,,HI,,60 Hobron Ave.,57,57,,,terminal,96732,,,,,T-99-HI-4566
720,Hilo,Hilo,,,,,,19.727,-155.0555,TRUE,,HI,, ,82,82,,,terminal,96720,,,,,0
721,Hilo Baseyardhawaii,Hilo,,,,,,19.727,-155.0555,TRUE,,HI,, ,60,60,,,terminal,96720,,,,,0
722,Hilo 2 West,Hilo,,,,,,19.729618,-155.050022,TRUE,,HI,,999 Kalanianaole Ave.,57,57,,,terminal,96720,,,,,T-99-HI-4560
723,HO NGL - Almeda 1 ,Channelview,,,,,,29.7494,-95.1236,TRUE,,TX,, ,22,22,,,terminal,77530,,,,,0
724,HO NGL - Texas City,Texas City,,,,,,29.3774,-94.9143,TRUE,,TX,, ,22,22,,,terminal,77590,,,,,0
725,Hobbs,Higginbotham,,,,,,32.9011,-102.992,TRUE,,TX,, ,24,24,,,terminal,79323,,,,,0
726,Holland,Holland,,,,,,42.773212,-86.12691,TRUE,,MI,,630 Ottawa Avenue,229,229,,,terminal,49423,,,,,T-38-MI-3041
727,Holtsville,Holtsville,,,,,,40.812815,-73.065889,TRUE,,NY,,586 Union Ave.,429,429,,,terminal,11742,,,,,T-11-NY-1310
728,Homer,Homer,,,,,,59.601382,-151.412458,TRUE,,AK,,4755 Homer Spit Rd.,31,31,,,terminal,99603,,,,,T-91-AK-4514
729,Honolulu,Honolulu,,,,,,21.333699,-157.915151,TRUE,,HI,,200 Rodgers Blvd.,15,15,,,terminal,96819,,,,,T-91-HI-4570
730,Honolulu CVX,Honolulu,,,,,,21.315279,-157.874654,TRUE,,HI,,933 North Nimitz Highway,12,12,,,terminal,96817,,,,,T-99-HI-4553
731,Honolulu ANDV,Honolulu,,,,,,21.32837,-157.887254,TRUE,,HI,,2 Sand Island Access Rd.,74,74,,,terminal,96819,,,,,T-99-HI-4568
732,Hooper Bay,Hooper Bay,,,,,,61.53111,-166.09667,TRUE,,AK,,Village Rd.,32,32,,,terminal,99604,,,,,T-91-AK-4535
733,Hooper Bay,Hooper Bay,,,,,,61.5323,-166.0922,TRUE,,AK,, ,34,34,,,terminal,99604,,,,,0
734,Hoquiam,Hoquiam,,,,,,46.970094,-123.852829,TRUE,,WA,,3122 Port Industrial road,246,246,,,terminal,98550,,,,,T-91-WA-4433
735,Hoquiam,Hoquiam,,,,,,46.9706,-123.8539,TRUE,,WA,, ,257,257,,,terminal,98550,,,,,0
736,Houston GUL,Houston,,,,,,29.974857,-95.369709,TRUE,,TX,,17617 Aldine Westfield Rd.,44,44,,,terminal,77073,,,,,T-76-TX-2790
737,Houston USO,Houston,,,,,,29.94736,-95.417422,TRUE,,TX,,12325 North Fwy at Greens Rd,19,19,,,terminal,77060,,,,,T-76-TX-2794
738,Houston,Houston,,,,,,29.743671,-95.127934,TRUE,,TX,,15602 Jacinto Port Blvd.,402,402,,,terminal,77015,,,,,T-76-TX-2802
739,Houston,Houston,,,,,,29.795479,-95.349557,TRUE,,TX,,1801 Collingsworth,236,236,,,terminal,77009,,,,,T-76-TX-2805
740,Houston VLO,Houston,,,,,,29.720876,-95.253064,TRUE,,TX,,9701 Manchester,145,145,,,terminal,77012,,,,,T-76-TX-2806
741,Houston,Houston,,,,,,29.871094,-95.66173,TRUE,,TX,,Corner of Ferrall and E. Hardy,440,440,,,terminal,77084,,,,,T-76-TX-2817
